lat,lon,frac,whole,uuid
45.49952,-122.634505,110.136634,"39",cd5105ff
45.497258,-122.729144,299.029957,"45",f896590d
45.420562,-122.626799,98.863776,"61",b8d3f036
45.504082,-122.65084,102.289574,"7","30596498"
45.499106,-122.637756,288.089775,"6",3948a3de
45.474882,-122.664197,116.669499,"72",07d53b61
45.527503,-122.787957,138.770426,"79",6f128cda
45.499499,-122.78698,219.440875,"53",0b5ebd38
45.454343,-122.670226,54.886066,"35",9caa49c6
45.515032,-122.72593,4.578047,"24",fd220c4c
45.453019,-122.728873,183.711093,"63",008d953a
45.500166,-122.712632,35.191185,"84",d7bad642
45.556265,-122.667476,68.793653,"44",4318cfe5
45.52857,-122.711498,143.293437,"34",56ebc776
45.511837,-122.656739,183.501359,"90",eab57c69
45.384159,-122.734355,31.604653,"81",0ce64ee1
45.528711,-122.660028,11.141782,"12",2271ad13
45.496664,-122.642674,150.825159,"96",380eee28
45.500747,-122.66974,221.399387,"38",77f4a5e8
45.50453,-122.737306,14.631134,"37",6964bb7d
45.541426,-122.722766,42.737904,"45",2a4a135c
45.463425,-122.714573,72.211596,"88",90d775ca
45.508722,-122.712171,168.364686,"94",97ebd620
45.434004,-122.626788,109.77909,"88",c36c52ec
45.514555,-122.685565,295.240968,"86",d52fb732
45.556052,-122.680701,136.630774,"8",0df77550
45.523127,-122.66113,192.701059,"16",9452267c
45.495979,-122.637103,112.17272,"67",e95d4225
45.559785,-122.820008,209.09586,"27",4ad73ac4
45.606735,-122.736408,49.094518,"66",ff999965
45.485915,-122.791793,72.125715,"17",4f528456
45.533091,-122.62624,11.550206,"77",4d3eb77b
45.533625,-122.780007,123.697003,"60",449c58f5
45.493202,-122.713171,136.623229,"20",ee89c54d
45.469358,-122.676868,97.058984,"24",09605ccb
45.4749,-122.740573,21.54917,"89",e98a70f5
45.543968,-122.724519,67.517293,"23",aa689b3d
45.555231,-122.821077,210.825856,"45",8439abd6
45.469701,-122.796382,308.483702,"85",bf5ffbce
45.539485,-122.789874,21.331635,"90",161fa17b
45.548971,-122.709932,157.985266,"63",35fd9ec3
45.517394,-122.62333,48.588515,"80",9b950e85
45.558522,-122.716845,189.533935,"72",32f126d0
45.473103,-122.764484,116.33486,"90","58259875"
45.517555,-122.646743,98.154349,"81",ffcbe592
45.600745,-122.714799,79.563066,"56",c2a14127
45.507087,-122.790893,249.818677,"5",feadfb50
45.534082,-122.791223,157.441457,"96","3d273102"
45.501516,-122.67559,225.295577,"39",4b6ce01d
45.491212,-122.701987,79.464103,"3",bd9b2786
45.529124,-122.723904,148.276214,"48","426387e2"
45.443843,-122.671061,168.252275,"36",9f892f9d
45.534793,-122.648191,226.312946,"70",79d1bf7e
45.580205,-122.687844,12.084972,"17",57cd058b
45.499165,-122.757629,34.659178,"74",d3e1d7f7
45.579784,-122.631834,133.417775,"88",ee7baae9
45.47099,-122.893653,90.546492,"58",a6c217c2
45.523371,-122.669164,121.813293,"16",ce69a015
45.521267,-122.692348,45.230847,"43",3a57ac18
45.520496,-122.697723,14.94565,"73",acf92283
45.469871,-122.771423,38.125257,"24",be0901a3
45.515427,-122.830795,135.944484,"74",700d19ad
45.536296,-122.763472,21.494302,"11",3b8af545
45.556039,-122.731248,202.521925,"73",2ef1e39c
45.50097,-122.698005,127.605545,"63",47ba5c70
45.516208,-122.634126,66.436545,"85",89e93deb
45.53567,-122.633382,35.055555,"76",f315df07
45.471222,-122.733169,128.473857,"60",45a13c3f
45.520867,-122.640635,86.940561,"9",d6b91fb9
45.497746,-122.777373,37.256436,"25",3d921ab0
45.502487,-122.687065,42.952456,"74",b2ab166e
45.48823,-122.757969,183.573692,"99",df4f9204
45.540637,-122.635841,25.644356,"53",2445def0
45.538486,-122.71426,31.635794,"25",bfd713c0
45.50917,-122.76544,84.500856,"3",86da93b5
45.47523,-122.762763,267.183632,"50",f0282a85
45.502349,-122.634111,152.049131,"71",55fdc003
45.489487,-122.669778,55.456603,"65",3aa8faf0
45.549121,-122.683944,240.723633,"23",d0cf549d
45.510016,-122.62552,93.167877,"47",19a89dcc
45.516886,-122.703004,134.227769,"69",4b40cd82
45.509954,-122.724995,128.053621,"10",bf2353db
45.466027,-122.667906,158.60098,"64",f3a9670c
45.570707,-122.709873,61.323641,"18",3b0a8d5e
45.500263,-122.760162,205.689671,"7",ade81171
45.529753,-122.710213,99.758361,"79",6bd536db
45.483563,-122.623072,49.855335,"50",93e10094
45.519845,-122.694787,5.503286,"20",c421c6d6
45.55512,-122.686963,18.184641,"53",2dc23ba6
45.491684,-122.644457,1.524662,"89",48334f24
45.479366,-122.650112,31.678184,"24","81110e71"
45.538898,-122.70479,28.474287,"28",168c5b49
45.480033,-122.666553,145.506243,"40",e651d487
45.531464,-122.718234,174.847351,"77",1ab4e27a
45.492096,-122.727948,111.928515,"52",7c4f52d0
45.586177,-122.741547,82.648496,"86",ff1111fb
45.502362,-122.70325,54.486708,"71",0972ae3a
45.552057,-122.76809,100.646461,"0",6fc1a147
45.604353,-122.716589,48.262097,"99",64226efa
45.519568,-122.654172,42.500315,"25",9b5ec6ad
45.516094,-122.750127,39.954539,"3","13214377"
45.534369,-122.627806,121.219252,"74","7371e220"
45.563302,-122.666616,209.809992,"96",2511a02e
45.502537,-122.864604,153.390505,"36",12d8d575
45.518658,-122.731791,131.799365,"99",47c980d3
45.478121,-122.739489,54.29407,"10",02a09f34
45.502411,-122.758972,79.420843,"72",a64b7172
45.511871,-122.801141,76.143084,"11",c934f1d6
45.527533,-122.711441,72.463144,"31",c96958c8
45.424515,-122.768685,66.84329,"9",c9445901
45.471084,-122.738347,237.89872,"48",246e87b1
45.557285,-122.799793,108.806755,"25",e09ed2d3
45.578446,-122.675539,10.323459,"68",ab511110
45.513,-122.649732,131.712363,"43",19cbbff8
45.54238,-122.714204,71.51657,"89",331e4580
45.509808,-122.722297,84.798301,"80",384b3285
45.58479,-122.671377,290.129218,"69",6a5fff2b
45.483334,-122.683868,86.131789,"39",fb1d35ae
45.417961,-122.754168,42.720737,"34",a933544e
45.570828,-122.685411,59.870466,"54",d76dbbaa
45.539244,-122.673625,11.750541,"74",36ff5f82
45.540804,-122.6438,156.573926,"53",ce6563f0
45.552256,-122.703433,112.781019,"14",dd780203
45.499029,-122.720105,67.9744,"6",603633ca
45.487852,-122.649884,150.716556,"19",04cbf057
45.507991,-122.728687,152.299875,"3",e7388bd8
45.508578,-122.632756,121.545299,"68",91e46c42
45.506241,-122.787393,130.031744,"60",248c92fb
45.538594,-122.624964,226.738689,"63",403a1e81
45.528039,-122.769479,35.596714,"81",9e0b50f6
45.431172,-122.625792,27.65722,"57",4244da73
45.559099,-122.717482,101.405147,"23",8c95e04a
45.484326,-122.672062,86.140663,"31",bcb6142e
45.537923,-122.751014,48.64925,"62",beec81d3
45.593229,-122.667087,58.588294,"21",ac4bd8c3
45.538326,-122.69511,77.670235,"86",6091412f
45.502802,-122.679085,92.400836,"22",34e61324
45.46773,-122.768015,41.480446,"61",986be8dc
45.56463,-122.744956,184.577067,"83",aad72d83
45.48947,-122.777204,214.158445,"39",1ff2c143
45.552278,-122.647463,97.350416,"81",45e06649
45.527021,-122.659769,56.907217,"76",f9c18ca0
45.554906,-122.750993,52.41263,"91",bed7c185
45.452599,-122.703829,143.949185,"47",32bb5b1e
45.557478,-122.674198,131.688627,"97","82644211"
45.477886,-122.675499,18.492105,"58",ee7c05c8
45.477589,-122.648093,94.452025,"37",87a607b0
45.481357,-122.72686,141.863824,"78","65103875"
45.533169,-122.648921,192.428328,"70",93f86636
45.583087,-122.658248,19.473552,"44",aa38699b
45.549937,-122.788496,166.796346,"27",f41f590f
45.531456,-122.733281,170.772924,"25",9f1cbd24
45.537094,-122.747721,79.972904,"19",7971ce4a
45.535205,-122.632489,17.804924,"93",52fe3bc4
45.54307,-122.678887,203.877429,"68",32e22509
45.532838,-122.636895,29.960244,"86",3dc236b0
45.500625,-122.654108,221.223553,"26",f67ac4e4
45.582359,-122.714471,58.035373,"41",6a679e4e
45.477502,-122.749755,221.118134,"79",5158a7ea
45.510783,-122.700426,183.421459,"40","639d2007"
45.474925,-122.661449,181.002231,"28",16b67e35
45.586479,-122.653103,144.957653,"85",cc354463
45.519751,-122.776397,204.662149,"37",3a8d39fd
45.482131,-122.667094,64.211159,"29",e6e1442d
45.603664,-122.6896,58.085729,"8",344e5237
45.536979,-122.737947,100.665078,"89",eb576383
45.544661,-122.662185,137.695463,"46",800ef27f
45.602139,-122.665216,143.426214,"33",aedc19dc
45.53269,-122.726067,158.117118,"23",1c4d88ee
45.515669,-122.75186,135.273093,"12",fc6f631a
45.489421,-122.680404,130.530411,"45",3dbb56c0
45.559812,-122.645989,85.053536,"0",3511cfe5
45.502814,-122.804463,223.148698,"46",3626d9f6
45.533173,-122.641644,104.123011,"27",dd45d0b2
45.491223,-122.622878,96.667706,"25",988ee7c4
45.565992,-122.662043,298.760879,"59",c9160314
45.53517,-122.644234,14.336805,"24",546effae
45.471872,-122.744627,195.494204,"42",67517cc2
45.557126,-122.733074,120.819815,"98",df7bf190
45.485412,-122.654638,28.844545,"6",eb82aee7
45.615558,-122.635835,242.98795,"45","7766d334"
45.506963,-122.706581,126.643105,"41",91cb97d1
45.609687,-122.702705,88.203681,"47",6b176f8f
45.490304,-122.740411,131.015365,"33",d9506726
45.465927,-122.758876,127.786137,"70",2dff3c01
45.515674,-122.713753,154.095175,"42",c7d73d2c
45.514572,-122.793919,78.181697,"8",2fbbd259
45.461317,-122.638408,47.692143,"64",3e2aeb44
45.534779,-122.762862,118.507864,"8",3704fe79
45.489085,-122.697208,46.310285,"65",ece65938
45.573626,-122.724742,137.124903,"51",5ad8165f
45.535455,-122.722044,179.122654,"76","823932e9"
45.572345,-122.783703,19.17841,"33",d2cccbd6
45.478724,-122.745501,179.704341,"75",3ebc7aaa
45.497703,-122.688273,8.116945,"30",56b5017f
45.566253,-122.68285,270.415838,"90",9abeae3a
45.5611,-122.632964,112.919669,"3",a6d33325
45.50993,-122.737833,32.418741,"36",1424da26
45.506975,-122.720253,164.760572,"11",51c89218
45.511114,-122.634109,164.362978,"63",67fb8196
45.545622,-122.683741,245.905083,"16",28a52ffb
45.529821,-122.676655,142.035446,"33",d181527e
45.569376,-122.651667,154.044965,"75",1324b5e2
45.538549,-122.69588,150.331842,"53",e2b8d009
45.543474,-122.694816,22.227197,"5",f1cdc540
45.524476,-122.632761,76.697579,"0",0f32ef57
45.57881,-122.707686,180.028303,"53",84733cb9
45.490423,-122.759328,174.242599,"57",743776ea
45.475647,-122.807631,55.82369,"9",51a10066
45.552989,-122.725066,17.473809,"35",a3ca1834
45.534618,-122.712433,85.831373,"13",fc3afc27
45.532284,-122.728293,58.162111,"92",4af1419e
45.463869,-122.667342,113.901751,"84",d488fe24
45.508976,-122.705667,92.818484,"28",61eafb77
45.527091,-122.73514,77.118241,"43",6952d9bd
45.529467,-122.789029,70.188782,"44",f44b4492
45.507257,-122.628476,136.013601,"59",caa60542
45.490325,-122.743874,38.068476,"73",332ea4f9
45.496087,-122.712348,237.090506,"64",12b56d0e
45.595139,-122.763906,81.678032,"71",8a086ae9
45.50358,-122.658983,187.270437,"15",bfccbc65
45.452279,-122.739226,26.53235,"12",83db3202
45.516454,-122.739911,7.302024,"54",cac8aa4d
45.539217,-122.760283,249.464035,"50",79b77029
45.516834,-122.752086,76.371144,"7",9ed4e735
45.540969,-122.709085,200.258389,"13",1ea9a7ac
45.560012,-122.706485,197.97764,"91",acae112b
45.534125,-122.641822,53.373582,"84",debf915a
45.556621,-122.692402,89.290791,"53",fbb67b3a
45.483709,-122.753275,358.421857,"45",dbd7df49
45.507094,-122.621732,17.318299,"69",892a5c28
45.484422,-122.645907,92.517739,"9",a83f3a19
45.522607,-122.705789,77.454522,"57",f18950e5
45.506953,-122.788553,128.786846,"79",fdde72a6
45.503285,-122.724257,9.055725,"9",6a35d86e
45.551087,-122.646556,34.995535,"20",e3e19f18
45.497001,-122.623097,122.534487,"35",6f886e1f
45.49154,-122.694621,39.637632,"7",38a1d225
45.555841,-122.659652,146.438983,"25",75b04d40
45.473459,-122.653734,9.697343,"58",19f8b9b9
45.523559,-122.755376,38.514623,"94",28307cb0
45.561633,-122.769232,93.567631,"66",105ec2bc
45.570242,-122.801251,92.812151,"31",c74c1192
45.57945,-122.74757,33.471745,"42",2a9e2aef
45.546621,-122.676963,245.139752,"70",37b64f28
45.545042,-122.633493,101.916152,"65",fc0dad68
45.467737,-122.736045,178.807744,"40",ea5f3887
45.560978,-122.622307,38.428169,"42",33c15c1e
45.492047,-122.791167,108.345325,"25",b94a0b79
45.589907,-122.7709,117.543614,"85",68654ccf
45.463941,-122.663868,262.445691,"94",392c958e
45.505053,-122.692748,220.697286,"91",5e29cb13
45.504855,-122.801288,203.578439,"3",a9bec31b
45.507043,-122.803466,135.702456,"82",770874de
45.479831,-122.680194,207.377454,"81",b4b16f14
45.502057,-122.640188,50.268892,"5",6aad52bc
45.516687,-122.696633,29.669591,"81",be03c5e3
45.541159,-122.777022,3.987827,"2",86dc7785
45.570546,-122.662884,92.438526,"28",1e75c5a4
45.548129,-122.654233,19.009305,"46",5810e2db
45.473563,-122.663582,89.19489,"59",b30de30d
45.47111,-122.635528,59.373007,"48",8a6007cb
45.476559,-122.725901,92.252435,"71",d7871954
45.496751,-122.721091,320.396961,"13",6ec7e1d7
45.536827,-122.774218,44.781853,"4",29274cae
45.590394,-122.832703,153.34155,"44",9b41d2a0
45.545163,-122.719382,161.243616,"17",fa90a87f
45.476227,-122.76713,232.506592,"86",e01d2797
45.470874,-122.663592,36.008692,"22",f85d243d
45.457483,-122.752961,173.401646,"95",c72d1d1a
45.474322,-122.6545,184.049934,"57",287941a8
45.498438,-122.690181,132.717041,"45",832f6682
45.552797,-122.625974,180.211427,"40",aac8f448
45.476795,-122.669997,120.206543,"59",667edf57
45.531095,-122.740553,95.851304,"91",eb3d34cf
45.532593,-122.64534,0.497703,"53",a6b44a55
45.536874,-122.725854,103.208596,"5",17da3596
45.496851,-122.696655,20.711458,"34",6f021e0a
45.487077,-122.715847,32.295536,"25",c012c163
45.575173,-122.682669,4.799711,"51",04fb8bfe
45.478509,-122.68032,66.607993,"42",7a2d2205
45.534992,-122.742064,176.741766,"14",22932b79
45.5789,-122.700103,64.467801,"79",0f903a19
45.520337,-122.72716,218.899109,"24",2aca911a
45.549483,-122.66431,54.034322,"76",fdd6d5e3
45.469837,-122.709943,198.523026,"50",dc23fbd0
45.554587,-122.702851,104.441837,"93",c744a818
45.466912,-122.695101,93.479494,"92",8dfb373b
45.5674,-122.688824,12.831603,"78",b1ee856b
45.516457,-122.679804,84.610676,"11",30ef27a3
45.485434,-122.781704,54.896461,"93",fbba5789
45.491235,-122.686022,250.737937,"8",de23632e
45.476321,-122.77886,184.887444,"11",3aff74e1
45.482185,-122.735592,154.665047,"64",f9b131d8
45.48831,-122.623507,113.815976,"10",c95aa9a1
45.523346,-122.681765,20.04874,"98",f07c910e
45.555055,-122.62677,17.212183,"16",c22001bf
45.491146,-122.854098,93.304588,"14",f53793e9
45.515258,-122.752082,108.973587,"61",daa92592
45.598802,-122.825493,178.44519,"70",f9016dfe
45.506654,-122.655448,138.904957,"64",7d7a272f
45.517873,-122.808891,245.126892,"53","58815602"
45.55063,-122.708512,160.155887,"6",535e3779
45.49371,-122.685057,17.404635,"95",f42994a6
45.569782,-122.680083,57.786798,"83",1059b67f
45.553839,-122.750106,177.725557,"91",ff77b87f
45.561283,-122.682124,52.288784,"35",c0bd35f4
45.498868,-122.765107,199.850919,"19",07f72a27
45.485932,-122.785522,243.091717,"75",dff3e505
45.518849,-122.798873,231.619787,"36",283e31d1
45.474242,-122.712517,99.120348,"34",534488de
45.512011,-122.676811,57.130663,"29",0fae8a28
45.542039,-122.712008,228.164768,"61",36c84309
45.538888,-122.639403,61.406525,"81",746c0cfa
45.577109,-122.704787,150.22399,"67",cef32aaf
45.55451,-122.808192,110.104613,"88",ce65fecb
45.509764,-122.651151,82.124313,"54",846bcbfd
45.475378,-122.646823,137.793793,"84",98eeb996
45.516109,-122.706551,226.880684,"13",a98ac115
45.588302,-122.725172,219.636569,"26",97f83135
45.516985,-122.808167,155.443258,"87",7246c505
45.422707,-122.714214,175.653955,"99",3f6c4006
45.462473,-122.765246,45.64782,"70",b5716dec
45.530387,-122.766032,54.261304,"12",4e82e2a4
45.458606,-122.695774,144.297755,"20",ff368ea6
45.470355,-122.66944,178.388965,"96",6131f0af
45.524302,-122.757133,223.845552,"58",7ac0b9ea
45.522528,-122.734538,15.572118,"99",db9d3d0a
45.540215,-122.624409,199.090869,"34",b481f9f3
45.521948,-122.696105,9.322661,"92",f4aac4bf
45.467794,-122.830177,104.950982,"84",2a993ab6
45.510848,-122.690719,120.2195,"80",5a7b618c
45.481267,-122.756158,133.709089,"46",90d0514d
45.555948,-122.67214,158.617538,"58",432fb1ea
45.528659,-122.679294,211.097721,"74",bc36de33
45.561799,-122.770344,259.816917,"60",a8e03195
45.527677,-122.759073,209.139576,"62",6d6699de
45.569035,-122.661913,18.044991,"91",1267171e
45.49724,-122.759819,156.900278,"28",02d21c4d
45.568346,-122.647624,71.151272,"93",b44b374b
45.561106,-122.711415,58.026913,"10",d82bbafb
45.533289,-122.685716,235.838852,"80",de53431b
45.514815,-122.620335,260.171523,"95",c7023685
45.489688,-122.669844,51.333486,"41",ae86b186
45.541466,-122.681646,95.115717,"36",6153b10e
45.563649,-122.85867,25.180469,"87",e40361ee
45.499479,-122.78152,46.126799,"41",86cc8ed9
45.548511,-122.651,67.923688,"24",3e40635a
45.4094,-122.801313,32.897554,"34",12937d2c
45.514159,-122.620136,17.720685,"15",e34d92bd
45.536495,-122.742603,82.281862,"0",cb263646
45.523199,-122.672878,62.362107,"9",ebf3f421
45.647312,-122.715981,32.649348,"44",f142157b
45.512784,-122.693032,146.424206,"24",13c930d0
45.495797,-122.700024,252.121954,"12",da0e211b
45.503774,-122.662935,2.402569,"21",147bf510
45.485716,-122.726967,126.99854,"94",7d726bf1
45.529157,-122.693844,50.658185,"84",0d3ee93d
45.574701,-122.758116,91.537467,"4",e3808a2a
45.552662,-122.699758,33.129565,"6",45554b05
45.576135,-122.655622,264.043747,"84",e1a617ec
45.504514,-122.630972,127.332924,"31",f714be52
45.565723,-122.723699,36.234873,"63",ecd12170
45.557761,-122.74353,21.413775,"80",5decc9e2
45.520088,-122.74759,72.382624,"1",4f345f36
45.483298,-122.760793,210.941102,"90",2d08bdfa
45.55843,-122.647343,130.135036,"80",766d74ce
45.524542,-122.681215,399.407902,"10",2a0f63d1
45.484701,-122.661159,26.46427,"12",cdc30938
45.597499,-122.633781,280.792633,"73",0048732e
45.540633,-122.687138,27.166862,"17",0e9e392d
45.590749,-122.675936,80.943842,"18",515c51a2
45.543051,-122.78214,267.966932,"96",3a11f6d4
45.610656,-122.638025,196.185954,"31",1882f25a
45.522501,-122.685975,37.251483,"35",798026ff
45.5317,-122.833068,217.046716,"50",0d137c7a
45.509651,-122.690785,11.747077,"5",dfb0d40e
45.551432,-122.634185,137.772507,"93",9e4c76c0
45.532271,-122.710664,99.020809,"62",0a71e9d2
45.542314,-122.690569,227.912817,"82",b97c2881
45.531873,-122.690631,108.394769,"3",8daed920
45.551659,-122.794471,17.187751,"1",045e7189
45.533668,-122.82588,12.162952,"65",b63296de
45.497589,-122.7447,159.746875,"51",e2d486a0
45.511921,-122.641142,77.864878,"45",4cff7410
45.535673,-122.629105,1.644086,"3",5018faca
45.471858,-122.677987,20.120608,"66",742e592a
45.492256,-122.733125,144.821392,"69",2b492b27
45.566299,-122.799901,137.958656,"12",297362fc
45.474968,-122.857746,186.258751,"42",df508163
45.487691,-122.70264,212.989432,"23",454b2434
45.49082,-122.715193,118.99859,"58",5d5a034d
45.539424,-122.653373,224.334437,"91",b0f8ffb6
45.475587,-122.762382,155.914371,"38",bca9a0b6
45.531926,-122.695022,153.604016,"81",b4b320dd
45.513304,-122.709717,150.648313,"36",63543ad8
45.568184,-122.659198,11.472783,"58",f4bc61a8
45.461521,-122.744099,89.860746,"83",eed2c462
45.573092,-122.763173,131.718211,"79",c407c0ec
45.525154,-122.646585,50.730292,"49",a99bc712
45.430959,-122.688909,152.261183,"50",8fb26940
45.548112,-122.707147,77.81753,"25",bc895d69
45.497988,-122.714425,125.286508,"58",160e0df4
45.577987,-122.651496,156.489903,"23",be874182
45.457214,-122.767408,113.229826,"88",b7476947
45.484391,-122.727005,182.711177,"25",1454c392
45.54292,-122.68397,2.280407,"37",68d3e859
45.545476,-122.752133,78.755421,"53",cbd7a534
45.524316,-122.807051,245.465747,"87",64ff8521
45.544274,-122.713923,144.266356,"81",c6a1070f
45.519151,-122.660478,299.656504,"15",c5f9ac13
45.488508,-122.650814,86.752217,"99",8bbe29b4
45.483283,-122.700239,51.740404,"58",d7aec1d3
45.539555,-122.664208,42.503709,"28",a9562474
45.475156,-122.715053,205.772403,"53",db58575c
45.546166,-122.85692,22.226065,"20",1f36c1c5
45.557078,-122.719754,12.973545,"18",c4d9dc21
45.471302,-122.786961,73.445271,"47",cbbbff5b
45.558115,-122.6852,3.256822,"19",5ec973cc
45.494068,-122.655783,232.750296,"36",5543bd8c
45.51256,-122.727416,50.225299,"28",350ef3ba
45.503177,-122.659779,137.605011,"38",d4ab8e84
45.55755,-122.750047,48.5541,"42",4811eb7c
45.4655,-122.7457,269.049604,"5",50c46920
45.497111,-122.798326,20.141133,"74",c2bc74b0
45.458915,-122.641918,124.164838,"52","654935d3"
45.524128,-122.729696,101.675955,"95",ac7e4264
45.522482,-122.762142,96.896187,"45",f61bbcda
45.485672,-122.730756,88.178149,"39",79c9e662
45.572104,-122.653074,17.845119,"21",bc0e8e78
45.512155,-122.625549,134.570513,"92",3cb0415f
45.460263,-122.845462,137.01744,"23",ae6329cc
45.537291,-122.651695,46.002321,"66",77d2dd09
45.522733,-122.645764,250.075255,"7",17b59c8c
45.417973,-122.670993,16.834473,"98",1cfe8ac8
45.533254,-122.738045,175.057837,"17",0f1ddde0
45.545368,-122.624361,110.888638,"42",cf8cb0cf
45.498753,-122.718236,18.968153,"53",aacd7349
45.49975,-122.730128,0.99128,"93",8947cf71
45.552076,-122.658198,87.072541,"17",80e2d123
45.509007,-122.636547,111.753169,"15",520bc375
45.532763,-122.798455,126.327484,"91",bdd38d73
45.530128,-122.690435,308.412453,"6",00745e6f
45.475955,-122.623909,84.951169,"4",cefc4255
45.517714,-122.677621,36.603673,"46",61b52508
45.483028,-122.642307,296.980419,"29","71659230"
45.502665,-122.70574,194.467529,"74",9b560774
45.500111,-122.770487,21.063645,"75",3316f4ed
45.532341,-122.822243,163.751475,"26",fa642070
45.480887,-122.686088,92.339872,"7",3a7f8961
45.523259,-122.65185,197.336411,"51",5e5c28af
45.507983,-122.723933,213.949904,"47",53ed3b93
45.509465,-122.672609,82.991625,"70",053c9b0a
45.518962,-122.739339,95.469451,"70",b9bb3a61
45.540355,-122.789267,175.537802,"82","62060204"
45.534225,-122.74621,44.015121,"62",8a7826bd
45.491502,-122.672554,48.240822,"14",8645eca0
45.478276,-122.741228,39.72979,"43",dd2044a4
45.544632,-122.810109,26.307862,"79",916854fa
45.496431,-122.71592,13.143852,"1",fd52525e
45.502916,-122.724519,104.821265,"28",4c144ccd
45.473938,-122.686274,49.949552,"26",b3658eae
45.538149,-122.622439,85.658082,"87",f7bf615d
45.48093,-122.698532,33.548348,"94",8d6a7de3
45.548292,-122.701327,66.743953,"18",6c7b8099
45.558793,-122.779542,12.043375,"61",3e3d92fe
45.516371,-122.724097,231.530797,"83",cd4f752c
45.524765,-122.688613,158.29545,"51",c5d939bc
45.522392,-122.637858,200.360506,"57",71c5a71c
45.53167,-122.754306,151.092029,"84",47fe4776
45.464942,-122.663367,70.743427,"94","62527137"
45.482482,-122.709748,304.626581,"43",0f1fd293
45.512115,-122.653751,84.079475,"45",7e64324d
45.520453,-122.894497,47.94933,"6",096aedd6
45.535895,-122.675983,124.081363,"84",ec03c885
45.527778,-122.647986,137.896319,"4",263d71d1
45.525045,-122.851835,156.019394,"43",37f1de18
45.50098,-122.761323,60.885254,"43",efe3e7a1
45.556562,-122.768098,53.059537,"14",a8466387
45.573258,-122.782818,59.885126,"7",946aad9c
45.457706,-122.774128,132.037907,"63",d77c4c5e
45.589559,-122.662411,117.30594,"59",18fd3562
45.51538,-122.839208,122.999167,"38",53cc2b99
45.588494,-122.628501,35.823029,"77",cf8a12fe
45.596213,-122.627111,26.505823,"48",c3d11730
45.476391,-122.678968,181.810074,"21",330f8c3d
45.526214,-122.631948,1.308277,"75",1b09ec0d
45.512598,-122.734002,351.062204,"70",183984c3
45.443652,-122.652789,25.534387,"11",a961eb5e
45.513592,-122.757903,157.874639,"59",d95960e7
45.578439,-122.638013,33.377794,"46",847981ba
45.545603,-122.641876,91.891876,"35",34d24cdd
45.531209,-122.712075,122.924549,"22",05dc9d90
45.547007,-122.672431,20.426191,"44",0bb98954
45.507135,-122.711747,80.648777,"7",f598a87c
45.538615,-122.691188,199.316955,"33",3210bba7
45.527687,-122.700991,114.445707,"21",e185fd5e
45.515593,-122.841813,113.283383,"75",c1844dfb
45.495477,-122.736848,122.658013,"91",a847172d
45.521086,-122.703196,14.258543,"60",097f15c3
45.442087,-122.656962,59.950032,"43",0df71437
45.487865,-122.831765,145.884941,"45",64e2155c
45.521434,-122.715853,74.057641,"64",c8d89817
45.529593,-122.668463,2.384688,"71",832bcdcd
45.5165,-122.646853,372.31865,"59",4ca0ef34
45.561965,-122.855886,53.876525,"96",6a058580
45.512804,-122.69209,197.684875,"90",e5c3d332
45.503897,-122.718237,33.207196,"89",5ccadb55
45.521387,-122.755313,51.518814,"9",35417ffa
45.585102,-122.703342,90.055701,"9",8a5bf4eb
45.529158,-122.65834,155.277463,"22",bd7a9ac8
45.529325,-122.838743,203.701421,"77",c75f55d9
45.455486,-122.671523,68.482797,"18",5d286cf8
45.528058,-122.701394,59.343569,"86",0f7c2458
45.503023,-122.661171,1.565242,"73",29b6a097
45.512815,-122.636948,204.428803,"97",3612b1c0
45.450938,-122.714483,186.006103,"18",b99585df
45.482667,-122.805599,153.498469,"84",1c7b420b
45.466988,-122.755831,180.044324,"59",5eef0212
45.560596,-122.641201,293.030707,"49",e694bf2c
45.526864,-122.760098,99.34858,"77","2140d807"
45.449291,-122.665247,41.531982,"60",7758a59e
45.503786,-122.643071,98.202892,"31",1b15284d
45.539355,-122.682463,289.048644,"57",f19eb568
45.542846,-122.683231,115.975065,"85","44803132"
45.6099,-122.659354,6.664166,"23",a2460c5d
45.556207,-122.645962,221.547969,"62",cfc4fbf5
45.548618,-122.742999,15.328349,"98",b9933d94
45.500708,-122.7195,51.303643,"22",bcd3c41b
45.495233,-122.767777,7.315413,"60",2de2c384
45.5209,-122.703025,101.089314,"5",64ff3665
45.460937,-122.673086,24.814216,"94",820cfb06
45.5155,-122.734847,5.028525,"94",005ce2fd
45.45832,-122.789149,46.375419,"99",d93acd06
45.531363,-122.773037,29.324861,"80",77cd5be0
45.499743,-122.713686,130.638639,"75",bb0d245b
45.530266,-122.809165,15.01561,"47",b79df101
45.565126,-122.758497,6.933626,"40",cccf331b
45.461352,-122.638653,15.019201,"64",610c2771
45.555299,-122.739454,145.598879,"46",ab403a37
45.45462,-122.647046,61.525998,"91",bbf7aad7
45.487646,-122.656506,96.508153,"21",f1054ec9
45.572474,-122.683271,285.018029,"39",5a06889a
45.549823,-122.724401,254.716703,"36",1e30c18a
45.440439,-122.7783,119.585364,"31",61ec9c0c
45.529331,-122.664054,294.279802,"58",96d899ab
45.469999,-122.750013,240.575739,"20",b15da49c
45.543177,-122.640479,49.934362,"52",c6477f84
45.466083,-122.702265,143.538259,"8",e2bfab92
