lat,lon,frac,whole,uuid
45.635621,-122.727836,104.712500,22,fbad9e89
45.505969,-122.699703,168.566736,81,0b6fbfb2
45.448376,-122.647666,0.223388,66,3e585f1d
45.518820,-122.782251,18.372887,80,780b50a2
45.539603,-122.642900,154.913197,94,65887402
45.558309,-122.715183,85.223993,58,8ed31fff
45.517948,-122.827116,19.719689,15,14f4fb29
45.488646,-122.654851,55.529426,97,465a9b2b
45.478718,-122.736533,66.181046,86,882271bc
45.538578,-122.736228,56.949910,8,b5601999
45.502192,-122.745658,194.736856,94,f7348caf
45.513667,-122.699101,89.505644,74,731c6d62
45.477074,-122.682688,6.454694,75,fc8c48c8
45.499997,-122.707950,20.175928,32,d8baa105
45.572248,-122.643255,157.176481,42,69e6bc83
45.595262,-122.510617,79.373808,10,a0deec55
45.432286,-122.682502,98.789877,78,f0b8ddbe
45.485087,-122.739444,116.343092,45,2b4a58fc
45.456257,-122.578096,370.968924,56,86ad7917
45.531285,-122.679042,4.220293,28,d886b5f5
45.476380,-122.706465,129.931874,28,7cb93f1e
45.573804,-122.822151,184.937173,52,815adea7
45.531907,-122.650396,99.181076,51,f0a5bc0b
45.523529,-122.618851,182.783302,88,052e1494
45.513992,-122.674921,230.229748,34,b1301051
45.603585,-122.807987,34.668496,54,85e6243e
45.568307,-122.736696,374.202316,79,d3128250
45.613365,-122.574236,11.066695,62,8c487ca3
45.585275,-122.560907,41.954974,9,c0792111
45.487822,-122.615245,81.002137,72,614cbe19
45.542791,-122.573394,226.936527,61,d6c1325a
45.491047,-122.584806,59.818865,0,df95a568
45.494910,-122.742140,131.133190,57,df9a30c3
45.460204,-122.708970,319.958230,90,470b8ff6
45.465048,-122.643100,143.475265,40,0736d9ea
45.582185,-122.762580,39.404909,26,58ea0e86
45.481512,-122.645056,49.286457,38,d449b1fd
45.539230,-122.669521,297.968787,24,d950ff76
45.557547,-122.889550,42.238774,36,9cc5fe3d
45.552663,-122.556736,14.108197,83,4ce79f4e
45.541647,-122.650158,133.549094,46,9633b34c
45.522292,-122.719245,12.188910,47,69c2f01a
45.594972,-122.657674,155.640823,87,b47800c6
45.455912,-122.682724,241.912156,97,9b347bc0
45.564239,-122.677272,96.455724,69,5d241d5f
45.533898,-122.642130,115.471372,40,1ddc3f99
45.506147,-122.694231,50.162855,46,80e17e91
45.449154,-122.712331,62.277644,7,45228c80
45.540419,-122.637414,59.475887,60,8c1dfa98
45.517002,-122.693788,167.136014,69,7dda79a3
45.495856,-122.562005,70.286482,95,32260bf3
45.573508,-122.564458,210.167262,31,aea2e1b6
45.505506,-122.572975,65.897599,47,a4d9e03d
45.510672,-122.527932,356.321333,92,c0958e9d
45.592932,-122.643609,82.319004,4,a899c187
45.532857,-122.770124,81.428319,6,92bdb63b
45.537407,-122.641039,23.881783,38,7b4a223c
45.528620,-122.768021,167.247806,71,63f67cf9
45.499317,-122.586784,70.564605,50,aac50933
45.513277,-122.790386,74.178310,96,65828d6b
45.516982,-122.659667,8.365177,15,a4c96d6c
45.478010,-122.735525,51.519679,74,d534377c
45.541963,-122.594706,138.895669,20,85effba6
45.477059,-122.745059,67.919760,57,e685d622
45.451630,-122.633529,175.429449,32,f4a6cade
45.587152,-122.722770,194.809523,30,0cfc17bd
45.502900,-122.695929,42.355821,38,02fb0972
45.475910,-122.563158,81.638553,66,bcf9af3d
45.464764,-122.558593,93.006278,94,9a7cbd12
45.515921,-122.727785,200.980909,34,96db13da
45.552556,-122.585344,46.240968,75,51467e10
45.469029,-122.541248,79.152290,18,6d0c3670
45.548471,-122.727156,49.907851,48,8ca5adf8
45.507381,-122.650647,294.974508,32,a5296cb9
45.504586,-122.684769,278.248097,9,d9a63cb7
45.536176,-122.646058,54.672530,20,20c75a1d
45.490624,-122.806269,204.650164,8,348a685e
45.543028,-122.585826,22.553560,34,fbaeb070
45.533706,-122.606442,4.248187,91,42971b60
45.518751,-122.635330,38.379468,61,1d0c8113
45.488255,-122.649929,256.513032,69,4fe29eb1
45.473303,-122.642553,90.114130,86,c9eea9ed
45.577277,-122.610052,128.108118,64,9cf30bd8
45.512453,-122.728025,94.117532,78,2ca6cfe1
45.524526,-122.718672,93.681006,78,b10ccce1
45.507846,-122.696446,35.784578,93,0d225540
45.484057,-122.770242,192.447979,77,c69000b9
45.490561,-122.687348,206.850703,87,ae0aabea
45.551583,-122.544113,39.074746,61,9cb6b085
45.526666,-122.550523,218.272513,25,b1a2c527
45.518518,-122.778832,129.702939,80,020b4cb6
45.501363,-122.710369,109.754423,96,a9ba1fb0
45.500709,-122.595205,66.253841,61,61feb00b
45.500138,-122.534462,128.151073,45,1bb06587
45.577624,-122.693664,44.207866,54,32e4909d
45.488959,-122.682815,168.400188,84,c0624261
45.512772,-122.580167,217.545749,43,085ef0aa
45.459288,-122.713586,53.246479,1,3029b632
45.570756,-122.550970,247.443874,50,9e8dea68
45.520725,-122.572984,262.563375,50,44d7f02b
45.460590,-122.750673,22.253569,53,49aac3ab
45.511607,-122.822498,37.666792,56,a9301a8d
45.520070,-122.788613,21.703477,22,f96b0b9c
45.558213,-122.683820,285.474354,64,5e1c1a1b
45.569797,-122.703172,224.136681,29,3c53d026
45.481306,-122.578505,120.991371,8,6d3a48c4
45.478825,-122.616949,123.825664,7,e64495d6
45.463096,-122.643409,56.589541,54,c78a3668
45.481052,-122.764412,47.925139,24,bac9db3b
45.454001,-122.724305,268.736300,65,b1c6fd3b
45.520154,-122.706517,153.005526,76,55e8ced6
45.514429,-122.670020,216.503175,3,5ad124be
45.464464,-122.648590,2.268805,53,0f3c8c1c
45.512685,-122.773603,247.117647,1,3f3c38aa
45.489823,-122.753619,203.143856,88,81c8c15e
45.529824,-122.745766,69.828076,87,4d2f0202
45.501436,-122.738879,53.681211,3,13d93957
45.518475,-122.779915,251.852590,3,fb0ee87f
45.516472,-122.673197,107.033593,43,97a30506
45.495407,-122.680547,48.450510,46,417a0017
45.547699,-122.632075,173.727472,71,8b6b59aa
45.601825,-122.662908,45.048862,14,29157b5e
45.527091,-122.782201,204.816277,30,db51ad8b
45.532120,-122.715369,158.563782,63,c3aaecf0
45.458743,-122.735717,222.428032,90,6b926378
45.594738,-122.707757,260.366524,55,b71799b1
45.590789,-122.656326,16.812567,21,d23424aa
45.535311,-122.646551,122.192517,34,b49549e4
45.499833,-122.735699,23.485394,21,7546dea3
45.498578,-122.656268,17.825819,85,0138b9e2
45.564016,-122.645980,188.585476,4,04f3248c
45.486125,-122.660332,151.602910,9,adef0809
45.494235,-122.692103,57.862783,6,d5fa2ccc
45.504418,-122.697505,55.733290,58,2c5a6c41
45.564247,-122.607309,85.237250,44,27405d3b
45.547020,-122.716204,77.549379,27,9a91dd55
45.588213,-122.693638,399.885482,29,f779950f
45.576112,-122.607615,102.759457,56,5c210619
45.507425,-122.709584,118.974982,64,951b621f
45.535986,-122.621262,211.613907,28,c2cc227c
45.459483,-122.581523,157.694582,32,de75e54b
45.484624,-122.619704,16.935566,63,0d8a3f50
45.551601,-122.605816,319.836204,60,0d8a288b
45.436156,-122.690221,76.403417,51,d3e8b0c8
45.482354,-122.762603,12.401280,33,10fc80ca
45.533734,-122.619254,52.855190,9,2ea9a75e
45.511244,-122.726403,219.435516,29,85c97709
45.500235,-122.667306,141.169657,33,111b4679
45.554541,-122.815866,220.310881,72,d28940ea
45.562123,-122.711805,144.162277,29,b566fbb9
45.494304,-122.620084,74.829269,67,d0e12f26
45.514675,-122.677462,139.321328,17,3d03ffb5
45.437400,-122.764926,37.575336,72,a4ee1584
45.580747,-122.641130,169.500215,72,1ff572f7
45.510397,-122.695802,229.227988,87,474f0713
45.576918,-122.703000,248.172525,26,9635c3d8
45.502971,-122.711778,120.943181,63,0cae73bd
45.520192,-122.617473,56.940959,11,ca903e4c
45.468982,-122.621472,175.207427,96,ead2386e
45.494907,-122.599727,49.016034,33,dafe0f1f
45.534494,-122.687407,50.675385,4,29c148cd
45.510733,-122.626089,204.723741,47,00736c36
45.444190,-122.558288,249.265657,24,5527074b
45.491277,-122.697355,137.090838,37,bb1fedb8
45.486499,-122.811843,69.819404,17,80745a30
45.544245,-122.619482,130.830210,17,17175c2d
45.415180,-122.614612,148.975665,31,f07fca9b
45.499520,-122.634505,110.136634,39,cd5105ff
45.497258,-122.729144,299.029957,45,f896590d
45.420562,-122.626799,98.863776,61,b8d3f036
45.497478,-122.577334,109.962922,82,067799c5
45.498575,-122.600595,103.274119,45,e32ab76a
45.441813,-122.600554,40.335098,42,6931db90
45.487140,-122.563993,157.437377,10,54a6b86a
45.504082,-122.650840,102.289574,7,30596498
45.594380,-122.538852,53.901617,62,b4b00560
45.499106,-122.637756,288.089775,6,3948a3de
45.488376,-122.462169,24.454292,1,508481da
45.564442,-122.604468,15.917121,36,4330ca32
45.474882,-122.664197,116.669499,72,07d53b61
45.527503,-122.787957,138.770426,79,6f128cda
45.499499,-122.786980,219.440875,53,0b5ebd38
45.454343,-122.670226,54.886066,35,9caa49c6
45.515032,-122.725930,4.578047,24,fd220c4c
45.453019,-122.728873,183.711093,63,008d953a
45.462260,-122.579161,84.294061,72,75d67d0f
45.500166,-122.712632,35.191185,84,d7bad642
45.556265,-122.667476,68.793653,44,4318cfe5
45.528570,-122.711498,143.293437,34,56ebc776
45.511837,-122.656739,183.501359,90,eab57c69
45.514584,-122.511193,30.658235,33,8fcd7374
45.384159,-122.734355,31.604653,81,0ce64ee1
45.528711,-122.660028,11.141782,12,2271ad13
45.496664,-122.642674,150.825159,96,380eee28
45.500747,-122.669740,221.399387,38,77f4a5e8
45.504530,-122.737306,14.631134,37,6964bb7d
45.541426,-122.722766,42.737904,45,2a4a135c
45.463425,-122.714573,72.211596,88,90d775ca
45.508722,-122.712171,168.364686,94,97ebd620
45.434004,-122.626788,109.779090,88,c36c52ec
45.489586,-122.475486,100.361732,47,fc3acd99
45.514555,-122.685565,295.240968,86,d52fb732
45.543005,-122.580219,49.479656,47,f00e5d75
45.561109,-122.611194,189.442792,78,4e69ef00
45.452504,-122.610791,177.240611,61,e1073e8c
45.499855,-122.612655,242.564757,94,e5c5dd4f
45.556052,-122.680701,136.630774,8,0df77550
45.523127,-122.661130,192.701059,16,9452267c
45.495979,-122.637103,112.172720,67,e95d4225
45.559785,-122.820008,209.095860,27,4ad73ac4
45.606735,-122.736408,49.094518,66,ff999965
45.578294,-122.591557,29.848692,2,c1c84831
45.485915,-122.791793,72.125715,17,4f528456
45.533091,-122.626240,11.550206,77,4d3eb77b
45.533625,-122.780007,123.697003,60,449c58f5
45.504843,-122.607598,256.641632,23,d9ed8f0d
45.493202,-122.713171,136.623229,20,ee89c54d
45.469358,-122.676868,97.058984,24,09605ccb
45.495508,-122.580165,118.270549,3,3c1ca1c1
45.487772,-122.581870,174.609550,13,f5f25927
45.474900,-122.740573,21.549170,89,e98a70f5
45.543968,-122.724519,67.517293,23,aa689b3d
45.555231,-122.821077,210.825856,45,8439abd6
45.547994,-122.555267,108.966391,24,6f954d64
45.495289,-122.604989,117.268355,21,486d8083
45.469701,-122.796382,308.483702,85,bf5ffbce
45.539485,-122.789874,21.331635,90,161fa17b
45.464132,-122.565159,29.616806,76,c6e5fbdd
45.548971,-122.709932,157.985266,63,35fd9ec3
45.517394,-122.623330,48.588515,80,9b950e85
45.467942,-122.610472,9.589211,43,07267d1b
45.534194,-122.551186,123.528872,67,23429591
45.558522,-122.716845,189.533935,72,32f126d0
45.473103,-122.764484,116.334860,90,58259875
45.517555,-122.646743,98.154349,81,ffcbe592
45.600745,-122.714799,79.563066,56,c2a14127
45.436840,-122.592038,289.324684,4,415bb054
45.507087,-122.790893,249.818677,5,feadfb50
45.534082,-122.791223,157.441457,96,3d273102
45.599398,-122.589981,115.518252,10,d04c7cc6
45.514129,-122.603810,55.119213,38,dff275df
45.501516,-122.675590,225.295577,39,4b6ce01d
45.491212,-122.701987,79.464103,3,bd9b2786
45.529124,-122.723904,148.276214,48,426387e2
45.443843,-122.671061,168.252275,36,9f892f9d
45.534793,-122.648191,226.312946,70,79d1bf7e
45.580205,-122.687844,12.084972,17,57cd058b
45.499165,-122.757629,34.659178,74,d3e1d7f7
45.579784,-122.631834,133.417775,88,ee7baae9
45.470990,-122.893653,90.546492,58,a6c217c2
45.523371,-122.669164,121.813293,16,ce69a015
45.521267,-122.692348,45.230847,43,3a57ac18
45.520496,-122.697723,14.945650,73,acf92283
45.469871,-122.771423,38.125257,24,be0901a3
45.515427,-122.830795,135.944484,74,700d19ad
45.536296,-122.763472,21.494302,11,3b8af545
45.556039,-122.731248,202.521925,73,2ef1e39c
45.488803,-122.616276,102.102502,23,9df74951
45.500970,-122.698005,127.605545,63,47ba5c70
45.516208,-122.634126,66.436545,85,89e93deb
45.535670,-122.633382,35.055555,76,f315df07
45.493321,-122.596035,141.575342,18,38b3c4c2
45.471222,-122.733169,128.473857,60,45a13c3f
45.520867,-122.640635,86.940561,9,d6b91fb9
45.485297,-122.592227,308.863169,89,cc4930de
45.494249,-122.528283,24.006115,63,290fffbf
45.497746,-122.777373,37.256436,25,3d921ab0
45.541623,-122.578114,70.444395,58,113730c8
45.502487,-122.687065,42.952456,74,b2ab166e
45.488230,-122.757969,183.573692,99,df4f9204
45.540637,-122.635841,25.644356,53,2445def0
45.538486,-122.714260,31.635794,25,bfd713c0
45.537710,-122.605482,146.395425,15,9ee60a2e
45.503736,-122.614724,54.819123,83,3dced5d1
45.509170,-122.765440,84.500856,3,86da93b5
45.475230,-122.762763,267.183632,50,f0282a85
45.464987,-122.575616,158.829554,71,e511e4e8
45.520995,-122.602172,182.272364,11,2278508a
45.502349,-122.634111,152.049131,71,55fdc003
45.489487,-122.669778,55.456603,65,3aa8faf0
45.549121,-122.683944,240.723633,23,d0cf549d
45.510016,-122.625520,93.167877,47,19a89dcc
45.516886,-122.703004,134.227769,69,4b40cd82
45.509954,-122.724995,128.053621,10,bf2353db
45.466027,-122.667906,158.600980,64,f3a9670c
45.570707,-122.709873,61.323641,18,3b0a8d5e
45.493588,-122.618369,200.927015,59,004cf78a
45.500263,-122.760162,205.689671,7,ade81171
45.529753,-122.710213,99.758361,79,6bd536db
45.483563,-122.623072,49.855335,50,93e10094
45.519845,-122.694787,5.503286,20,c421c6d6
45.555120,-122.686963,18.184641,53,2dc23ba6
45.491684,-122.644457,1.524662,89,48334f24
45.479366,-122.650112,31.678184,24,81110e71
45.538898,-122.704790,28.474287,28,168c5b49
45.480033,-122.666553,145.506243,40,e651d487
45.512506,-122.567572,6.092931,33,ae02c371
45.531464,-122.718234,174.847351,77,1ab4e27a
45.492096,-122.727948,111.928515,52,7c4f52d0
45.586177,-122.741547,82.648496,86,ff1111fb
45.502362,-122.703250,54.486708,71,0972ae3a
45.552057,-122.768090,100.646461,0,6fc1a147
45.604353,-122.716589,48.262097,99,64226efa
45.519568,-122.654172,42.500315,25,9b5ec6ad
45.516094,-122.750127,39.954539,3,13214377
45.534369,-122.627806,121.219252,74,7371e220
45.563302,-122.666616,209.809992,96,2511a02e
45.561578,-122.602673,111.833765,64,06419acc
45.502537,-122.864604,153.390505,36,12d8d575
45.518658,-122.731791,131.799365,99,47c980d3
45.613508,-122.521739,117.212366,77,faf67818
45.448149,-122.575947,157.717355,31,f3e7e1d4
45.478121,-122.739489,54.294070,10,02a09f34
45.502411,-122.758972,79.420843,72,a64b7172
45.511871,-122.801141,76.143084,11,c934f1d6
45.527533,-122.711441,72.463144,31,c96958c8
45.424515,-122.768685,66.843290,9,c9445901
45.471084,-122.738347,237.898720,48,246e87b1
45.557285,-122.799793,108.806755,25,e09ed2d3
45.578446,-122.675539,10.323459,68,ab511110
45.513000,-122.649732,131.712363,43,19cbbff8
45.542380,-122.714204,71.516570,89,331e4580
45.509808,-122.722297,84.798301,80,384b3285
45.584790,-122.671377,290.129218,69,6a5fff2b
45.483334,-122.683868,86.131789,39,fb1d35ae
45.417961,-122.754168,42.720737,34,a933544e
45.570828,-122.685411,59.870466,54,d76dbbaa
45.539244,-122.673625,11.750541,74,36ff5f82
45.540804,-122.643800,156.573926,53,ce6563f0
45.552256,-122.703433,112.781019,14,dd780203
45.459017,-122.585216,192.614220,61,5f4b5fb2
45.499029,-122.720105,67.974400,6,603633ca
45.487852,-122.649884,150.716556,19,04cbf057
45.507991,-122.728687,152.299875,3,e7388bd8
45.508578,-122.632756,121.545299,68,91e46c42
45.506241,-122.787393,130.031744,60,248c92fb
45.538594,-122.624964,226.738689,63,403a1e81
45.528039,-122.769479,35.596714,81,9e0b50f6
45.431172,-122.625792,27.657220,57,4244da73
45.559099,-122.717482,101.405147,23,8c95e04a
45.507557,-122.553375,61.372536,81,6eaf1866
45.484326,-122.672062,86.140663,31,bcb6142e
45.520987,-122.610048,44.447052,82,efbe9146
45.537923,-122.751014,48.649250,62,beec81d3
45.593229,-122.667087,58.588294,21,ac4bd8c3
45.448971,-122.554901,72.632383,61,bfb4e9b8
45.531440,-122.566015,113.364056,65,4977035d
45.538326,-122.695110,77.670235,86,6091412f
45.437648,-122.590398,37.803251,33,dc52e86d
45.502802,-122.679085,92.400836,22,34e61324
45.467730,-122.768015,41.480446,61,986be8dc
45.476087,-122.564912,151.085105,66,04dff7a5
45.591895,-122.561676,46.640233,14,e8f04950
45.564630,-122.744956,184.577067,83,aad72d83
45.489470,-122.777204,214.158445,39,1ff2c143
45.552278,-122.647463,97.350416,81,45e06649
45.527021,-122.659769,56.907217,76,f9c18ca0
45.554906,-122.750993,52.412630,91,bed7c185
45.490981,-122.521078,169.597589,75,e4beff73
45.452599,-122.703829,143.949185,47,32bb5b1e
45.557478,-122.674198,131.688627,97,82644211
45.477886,-122.675499,18.492105,58,ee7c05c8
45.514848,-122.571184,247.612914,89,dfbbfd8e
45.477589,-122.648093,94.452025,37,87a607b0
45.481357,-122.726860,141.863824,78,65103875
45.548159,-122.605692,20.442254,94,9829ceaf
45.533169,-122.648921,192.428328,70,93f86636
45.583087,-122.658248,19.473552,44,aa38699b
45.549937,-122.788496,166.796346,27,f41f590f
45.531456,-122.733281,170.772924,25,9f1cbd24
45.537094,-122.747721,79.972904,19,7971ce4a
45.551136,-122.596309,347.483604,0,5b81f837
45.535205,-122.632489,17.804924,93,52fe3bc4
45.543070,-122.678887,203.877429,68,32e22509
45.532838,-122.636895,29.960244,86,3dc236b0
45.517804,-122.557088,51.069497,17,e19fc15b
45.500625,-122.654108,221.223553,26,f67ac4e4
45.582359,-122.714471,58.035373,41,6a679e4e
45.477502,-122.749755,221.118134,79,5158a7ea
45.510783,-122.700426,183.421459,40,639d2007
45.474925,-122.661449,181.002231,28,16b67e35
45.586479,-122.653103,144.957653,85,cc354463
45.519751,-122.776397,204.662149,37,3a8d39fd
45.517599,-122.590930,32.823594,68,72676951
45.527031,-122.605616,168.509976,82,052690c9
45.482131,-122.667094,64.211159,29,e6e1442d
45.603664,-122.689600,58.085729,8,344e5237
45.536979,-122.737947,100.665078,89,eb576383
45.544661,-122.662185,137.695463,46,800ef27f
45.602139,-122.665216,143.426214,33,aedc19dc
45.532690,-122.726067,158.117118,23,1c4d88ee
45.464009,-122.571292,213.507228,94,8a2cf98b
45.515669,-122.751860,135.273093,12,fc6f631a
45.523692,-122.587748,22.108219,72,0712ced4
45.489421,-122.680404,130.530411,45,3dbb56c0
45.559812,-122.645989,85.053536,0,3511cfe5
45.502814,-122.804463,223.148698,46,3626d9f6
45.533173,-122.641644,104.123011,27,dd45d0b2
45.491223,-122.622878,96.667706,25,988ee7c4
45.565992,-122.662043,298.760879,59,c9160314
45.535170,-122.644234,14.336805,24,546effae
45.535865,-122.554107,124.803031,71,be404bcf
45.471872,-122.744627,195.494204,42,67517cc2
45.617420,-122.544383,16.548904,4,df980f53
45.557126,-122.733074,120.819815,98,df7bf190
45.577066,-122.541649,95.561239,44,7295e9fa
45.485412,-122.654638,28.844545,6,eb82aee7
45.615558,-122.635835,242.987950,45,7766d334
45.530200,-122.581259,84.415549,41,97ba0568
45.506963,-122.706581,126.643105,41,91cb97d1
45.443933,-122.539122,161.827946,47,abec15f8
45.609687,-122.702705,88.203681,47,6b176f8f
45.490304,-122.740411,131.015365,33,d9506726
45.577116,-122.557978,224.489636,18,786f1cd2
45.465927,-122.758876,127.786137,70,2dff3c01
45.515674,-122.713753,154.095175,42,c7d73d2c
45.545020,-122.619176,2.866524,38,bd030220
45.514572,-122.793919,78.181697,8,2fbbd259
45.461317,-122.638408,47.692143,64,3e2aeb44
45.534779,-122.762862,118.507864,8,3704fe79
45.514548,-122.605405,271.875355,38,f8c11f36
45.566594,-122.566774,108.568213,1,b5cc5dbc
45.489085,-122.697208,46.310285,65,ece65938
45.570375,-122.570818,143.438946,6,e982b2ba
45.573626,-122.724742,137.124903,51,5ad8165f
45.535455,-122.722044,179.122654,76,823932e9
45.588234,-122.571234,77.667464,46,2eb0993c
45.572345,-122.783703,19.178410,33,d2cccbd6
45.466852,-122.600497,151.128230,82,2966fd51
45.478724,-122.745501,179.704341,75,3ebc7aaa
45.539861,-122.611770,143.184484,47,78635a28
45.506127,-122.615455,3.890381,3,557f1c1f
45.497703,-122.688273,8.116945,30,56b5017f
45.566253,-122.682850,270.415838,90,9abeae3a
45.602926,-122.555911,223.915869,24,69ba41bd
45.561100,-122.632964,112.919669,3,a6d33325
45.509930,-122.737833,32.418741,36,1424da26
45.506975,-122.720253,164.760572,11,51c89218
45.511114,-122.634109,164.362978,63,67fb8196
45.545622,-122.683741,245.905083,16,28a52ffb
45.529821,-122.676655,142.035446,33,d181527e
45.569376,-122.651667,154.044965,75,1324b5e2
45.538549,-122.695880,150.331842,53,e2b8d009
45.457600,-122.540416,81.095027,5,c21fe6f7
45.543474,-122.694816,22.227197,5,f1cdc540
45.506317,-122.557735,9.748301,51,841deba3
45.554908,-122.616179,68.829282,16,693a1b49
45.524476,-122.632761,76.697579,0,0f32ef57
45.578810,-122.707686,180.028303,53,84733cb9
45.490423,-122.759328,174.242599,57,743776ea
45.475647,-122.807631,55.823690,9,51a10066
45.552989,-122.725066,17.473809,35,a3ca1834
45.534618,-122.712433,85.831373,13,fc3afc27
45.532284,-122.728293,58.162111,92,4af1419e
45.463869,-122.667342,113.901751,84,d488fe24
45.508976,-122.705667,92.818484,28,61eafb77
45.527091,-122.735140,77.118241,43,6952d9bd
45.529467,-122.789029,70.188782,44,f44b4492
45.517747,-122.507472,99.113643,25,1ee86716
45.525600,-122.589026,65.954193,26,efccb263
45.507257,-122.628476,136.013601,59,caa60542
45.500077,-122.574917,165.176337,34,7609fd7a
45.490325,-122.743874,38.068476,73,332ea4f9
45.496087,-122.712348,237.090506,64,12b56d0e
45.595139,-122.763906,81.678032,71,8a086ae9
45.503580,-122.658983,187.270437,15,bfccbc65
45.452279,-122.739226,26.532350,12,83db3202
45.516454,-122.739911,7.302024,54,cac8aa4d
45.534294,-122.612336,98.003984,22,609d8eb0
45.539217,-122.760283,249.464035,50,79b77029
45.516834,-122.752086,76.371144,7,9ed4e735
45.540969,-122.709085,200.258389,13,1ea9a7ac
45.560012,-122.706485,197.977640,91,acae112b
45.534125,-122.641822,53.373582,84,debf915a
45.556621,-122.692402,89.290791,53,fbb67b3a
45.483709,-122.753275,358.421857,45,dbd7df49
45.507094,-122.621732,17.318299,69,892a5c28
45.484422,-122.645907,92.517739,9,a83f3a19
45.522607,-122.705789,77.454522,57,f18950e5
45.506953,-122.788553,128.786846,79,fdde72a6
45.503285,-122.724257,9.055725,9,6a35d86e
45.551087,-122.646556,34.995535,20,e3e19f18
45.497001,-122.623097,122.534487,35,6f886e1f
45.491540,-122.694621,39.637632,7,38a1d225
45.555841,-122.659652,146.438983,25,75b04d40
45.473459,-122.653734,9.697343,58,19f8b9b9
45.523559,-122.755376,38.514623,94,28307cb0
45.568516,-122.579544,18.275854,20,eb8b83ae
45.532914,-122.613022,52.328159,4,b57807b7
45.561633,-122.769232,93.567631,66,105ec2bc
45.570242,-122.801251,92.812151,31,c74c1192
45.579450,-122.747570,33.471745,42,2a9e2aef
45.546621,-122.676963,245.139752,70,37b64f28
45.545042,-122.633493,101.916152,65,fc0dad68
45.467737,-122.736045,178.807744,40,ea5f3887
45.560978,-122.622307,38.428169,42,33c15c1e
45.492047,-122.791167,108.345325,25,b94a0b79
45.598196,-122.595639,131.024407,48,5464f762
45.589907,-122.770900,117.543614,85,68654ccf
45.651260,-122.543922,262.281384,51,a9a2d211
45.463941,-122.663868,262.445691,94,392c958e
45.505053,-122.692748,220.697286,91,5e29cb13
45.504855,-122.801288,203.578439,3,a9bec31b
45.507043,-122.803466,135.702456,82,770874de
45.507887,-122.617403,262.071278,74,9152f5c0
45.540066,-122.549980,64.883462,87,18ac9c7e
45.479831,-122.680194,207.377454,81,b4b16f14
45.502057,-122.640188,50.268892,5,6aad52bc
45.516687,-122.696633,29.669591,81,be03c5e3
45.541159,-122.777022,3.987827,2,86dc7785
45.570546,-122.662884,92.438526,28,1e75c5a4
45.512095,-122.564928,85.118693,66,683b2108
45.497398,-122.618395,56.466239,58,b431e7c2
45.548129,-122.654233,19.009305,46,5810e2db
45.548468,-122.582385,45.537776,85,3e0486a4
45.473563,-122.663582,89.194890,59,b30de30d
45.471110,-122.635528,59.373007,48,8a6007cb
45.476559,-122.725901,92.252435,71,d7871954
45.496751,-122.721091,320.396961,13,6ec7e1d7
45.536827,-122.774218,44.781853,4,29274cae
45.472479,-122.610922,140.707081,5,343746eb
45.508304,-122.608400,173.639704,20,80fecfb3
45.590394,-122.832703,153.341550,44,9b41d2a0
45.545163,-122.719382,161.243616,17,fa90a87f
45.412936,-122.601905,73.485066,65,ecaa462a
45.476227,-122.767130,232.506592,86,e01d2797
45.470874,-122.663592,36.008692,22,f85d243d
45.457483,-122.752961,173.401646,95,c72d1d1a
45.474322,-122.654500,184.049934,57,287941a8
45.498438,-122.690181,132.717041,45,832f6682
45.551549,-122.592962,47.282248,91,714f68b9
45.552797,-122.625974,180.211427,40,aac8f448
45.476795,-122.669997,120.206543,59,667edf57
45.514141,-122.588956,144.733389,42,c64f6f3a
45.531095,-122.740553,95.851304,91,eb3d34cf
45.532593,-122.645340,0.497703,53,a6b44a55
45.536874,-122.725854,103.208596,5,17da3596
45.536305,-122.568030,190.749243,72,84a45708
45.517058,-122.600612,133.897066,58,dd99b8b6
45.496851,-122.696655,20.711458,34,6f021e0a
45.487077,-122.715847,32.295536,25,c012c163
45.575173,-122.682669,4.799711,51,04fb8bfe
45.478509,-122.680320,66.607993,42,7a2d2205
45.462023,-122.580160,50.741347,74,5a408cd9
45.534992,-122.742064,176.741766,14,22932b79
45.578900,-122.700103,64.467801,79,0f903a19
45.520337,-122.727160,218.899109,24,2aca911a
45.549483,-122.664310,54.034322,76,fdd6d5e3
45.469837,-122.709943,198.523026,50,dc23fbd0
45.554587,-122.702851,104.441837,93,c744a818
45.498412,-122.616931,64.296076,61,5c1c52f7
45.466912,-122.695101,93.479494,92,8dfb373b
45.505118,-122.590439,213.544649,67,b00968df
45.567400,-122.688824,12.831603,78,b1ee856b
45.440150,-122.581184,96.391900,69,99233782
45.516457,-122.679804,84.610676,11,30ef27a3
45.485434,-122.781704,54.896461,93,fbba5789
45.491235,-122.686022,250.737937,8,de23632e
45.476321,-122.778860,184.887444,11,3aff74e1
45.482185,-122.735592,154.665047,64,f9b131d8
45.488310,-122.623507,113.815976,10,c95aa9a1
45.523346,-122.681765,20.048740,98,f07c910e
45.555055,-122.626770,17.212183,16,c22001bf
45.477633,-122.612750,35.838522,75,2816a6b4
45.491146,-122.854098,93.304588,14,f53793e9
45.544645,-122.602876,194.594774,77,4366f65b
45.515258,-122.752082,108.973587,61,daa92592
45.554726,-122.597834,186.203653,13,c2a031e0
45.504207,-122.597483,40.570675,89,d15b533b
45.598802,-122.825493,178.445190,70,f9016dfe
